StorageUnit,carrier,bus,p_nom,p_nom_max,capital_cost,max_hours,efficiency_store,efficiency_dispatch,cyclic_state_of_charge,control,p_min_pu,p_max_pu,p_nom_extendable,build_year,lifetime,marginal_cost,p_nom_opt,type,p_nom_mod,p_nom_min,p_set,q_set,sign,spill_cost,marginal_cost_quadratic,marginal_cost_storage,state_of_charge_initial,state_of_charge_initial_per_period,state_of_charge_set,cyclic_state_of_charge_per_period,standing_loss,inflow
p116 battery,battery,p116,47.5,47.5,22481.0,0.6,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009625400175783859,47.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p12 battery,battery,p12,60.0,60.0,22481.0,2.75,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010186337886968305,60.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p121 battery,battery,p121,6.0,6.0,22481.0,1.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010875609683137392,6.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p122 battery,battery,p122,54.6,54.6,22481.0,0.8919413919413919,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009180007067328353,54.6,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p123 battery,battery,p123,2.7,2.7,22480.999999999996,2.481481481481481,0.9219544457292888,0.9219544457292888,True,,-0.9999999999999999,0.9999999999999999,False,0,inf,0.010618386090421351,2.7,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p126 battery,battery,p126,109.2,109.2,22480.999999999996,0.9899267399267399,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.0102260478426063,109.2,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p127 battery,battery,p127,249.5,249.5,22480.999999999996,2.591983967935872,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010280016108900447,249.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p128 battery,battery,p128,10.0,10.0,22481.0,8.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010984618202608685,10.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p129 battery,battery,p129,20.9,20.9,22481.0,2.550239234449761,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.00964216562811809,20.9,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p13 battery,battery,p13,1494.0,1494.0,22481.0,2.678045515394913,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009720375942439859,1494.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p130 battery,battery,p130,14.0,14.0,22481.0,1.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010071707750483704,14.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p131 battery,battery,p131,295.9,295.9,22481.0,2.4741466711726936,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.01025016769633576,295.9,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p132 battery,battery,p132,21.6,21.6,22480.999999999993,2.606481481481481,0.9219544457292888,0.9219544457292888,True,,-0.9999999999999998,0.9999999999999998,False,0,inf,0.009623492239524118,21.6,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p133 battery,battery,p133,3.0,3.0,22481.0,3.3333333333333335,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010412647071680872,3.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p134 battery,battery,p134,237.3,237.3,22481.0,1.9178255372945638,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.00916424919824613,237.3,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p15 battery,battery,p15,315.0,315.0,22481.0,4.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009389609570096892,315.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p16 battery,battery,p16,162.0,162.0,22481.0,2.9876543209876543,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009026503721966127,162.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p2 battery,battery,p2,1.0,1.0,22481.0,4.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010499240224407715,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p25 battery,battery,p25,525.0,525.0,22481.0,4.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.01089579620937683,525.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p27 battery,battery,p27,30.0,30.0,22481.0,4.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010537422003725884,30.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p28 battery,battery,p28,3573.8,3573.8,22481.0,3.6004532990094575,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009345742228506704,3573.8,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p30 battery,battery,p30,50.0,50.0,22481.0,1.45,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009567715725978783,50.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p31 battery,battery,p31,739.0,739.0,22481.0,4.4913396481732075,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010342356556443048,739.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p33 battery,battery,p33,112.60000000000001,112.60000000000001,22481.0,3.453818827708703,0.9219544457292888,0.9219544457292888,True,,-0.9999999999999999,0.9999999999999999,False,0,inf,0.009618893248540428,112.60000000000001,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p34 battery,battery,p34,229.2,229.2,22481.0,3.9637870855148343,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009813636912994122,229.2,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p38 battery,battery,p38,0.8,0.8,22481.0,1.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009511607930342355,0.8,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p40 battery,battery,p40,3.6,3.6,22481.0,1.4166666666666665,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010068453504089405,3.6,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p41 battery,battery,p41,2.4,2.4,22481.0,3.5,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.01073895258212339,2.4,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p43 battery,battery,p43,16.0,16.0,22481.0,2.0625,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009479385660760878,16.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p44 battery,battery,p44,5.0,5.0,22481.0,6.12,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010059074466318887,5.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p48 battery,battery,p48,200.0,200.0,22481.0,1.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010330007298213543,200.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p5 battery,battery,p5,542.5,542.5,22481.0,3.823963133640553,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009013151650636285,542.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p50 battery,battery,p50,10.0,10.0,22481.0,2.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.00950594552362285,10.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p56 battery,battery,p56,12.0,12.0,22481.0,2.183333333333333,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010134534844944606,12.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p6 battery,battery,p6,2.0,2.0,22481.0,4.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.01065039900946535,2.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p60 battery,battery,p60,1141.3,1141.3,22481.000000000004,1.557784982038027,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009455922954138506,1141.3,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p61 battery,battery,p61,1184.1,1184.1,22481.000000000004,1.5488556709737353,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010797695472642602,1184.1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p62 battery,battery,p62,770.5,770.5,22481.0,1.7756002595717066,0.9219544457292888,0.9219544457292888,True,,-0.9999999999999999,0.9999999999999999,False,0,inf,0.010649130910043318,770.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p63 battery,battery,p63,2745.6,2745.6,22481.0,1.507502913752914,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009788149592329065,2745.6,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p64 battery,battery,p64,995.6999999999999,995.6999999999999,22481.0,1.6741990559405446,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.01062694987315355,995.6999999999999,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p65 battery,battery,p65,1435.5,1435.5,22481.0,1.4213862765586904,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010698497148573346,1435.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p67 battery,battery,p67,2059.5000000000005,2059.5000000000005,22480.999999999996,1.47414420975965,0.9219544457292888,0.9219544457292888,True,,-0.9999999999999998,0.9999999999999998,False,0,inf,0.009563320444394813,2059.5000000000005,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p69 battery,battery,p69,2.5,2.5,22481.0,1.16,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009230302661200883,2.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p70 battery,battery,p70,6.4,6.4,22481.0,2.28125,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009201837704749135,6.4,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p76 battery,battery,p76,5.0,5.0,22481.0,2.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010761500266282222,5.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p77 battery,battery,p77,3.6,3.6,22481.0,0.8333333333333333,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009988804430478114,3.6,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p78 battery,battery,p78,0.3,0.3,22481.0,1.3333333333333335,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010342905270733756,0.3,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p80 battery,battery,p80,76.0,76.0,22481.0,0.3894736842105263,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009780115849050709,76.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p83 battery,battery,p83,0.3,0.3,22481.0,1.6666666666666667,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.01056050433174299,0.3,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p85 battery,battery,p85,16.2,16.2,22481.000000000004,2.8888888888888893,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010648426375143415,16.2,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p87 battery,battery,p87,1.5,1.5,22481.0,1.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.01078507141974655,1.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p88 battery,battery,p88,100.0,100.0,22481.0,4.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.01028353962561819,100.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p89 battery,battery,p89,1.0,1.0,22481.0,2.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010784240807046621,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p9 battery,battery,p9,3282.3,3282.3,22480.999999999996,3.715778569905249,0.9219544457292888,0.9219544457292888,True,,-0.9999999999999999,0.9999999999999999,False,0,inf,0.010733706205700721,3282.3,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p92 battery,battery,p92,20.0,20.0,22481.0,2.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009543287456964127,20.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p94 battery,battery,p94,146.2,146.2,22481.0,2.902872777017784,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.01017709576896228,146.2,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p96 battery,battery,p96,337.8,337.8,22481.0,3.7809354647720546,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009524317451215417,337.8,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p97 battery,battery,p97,29.5,29.5,22481.0,1.5322033898305085,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010275638314659967,29.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p98 battery,battery,p98,109.30000000000001,109.30000000000001,22481.0,1.860018298261665,0.9219544457292888,0.9219544457292888,True,,-0.9999999999999999,0.9999999999999999,False,0,inf,0.010794295036386773,109.30000000000001,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p99 battery,battery,p99,70.5,70.5,22481.0,2.164539007092199,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.00996627920418423,70.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p1 4hr_battery_storage_2050,4hr_battery_storage,p1,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010649120339926835,0.13198704420459303,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p10 4hr_battery_storage_2050,4hr_battery_storage,p10,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009034209056577116,0.05508368157440094,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p100 4hr_battery_storage_2050,4hr_battery_storage,p100,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010734286854303894,175.36407000781205,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p101 4hr_battery_storage_2050,4hr_battery_storage,p101,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010888406327667107,1693.0795431144684,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p102 4hr_battery_storage_2050,4hr_battery_storage,p102,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009626812834953665,4737.449109102541,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p103 4hr_battery_storage_2050,4hr_battery_storage,p103,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010419291025260223,3454.0031581667204,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p104 4hr_battery_storage_2050,4hr_battery_storage,p104,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010638461876789008,126.54929408183673,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p105 4hr_battery_storage_2050,4hr_battery_storage,p105,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009248535937499719,2314.8801638162763,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p106 4hr_battery_storage_2050,4hr_battery_storage,p106,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009828891863781133,339.7986954297728,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p107 4hr_battery_storage_2050,4hr_battery_storage,p107,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009413166813348141,85.59012706875718,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p108 4hr_battery_storage_2050,4hr_battery_storage,p108,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010493117795353953,741.9212202254909,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p109 4hr_battery_storage_2050,4hr_battery_storage,p109,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009811829654800677,2071.9241510046777,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p11 4hr_battery_storage_2050,4hr_battery_storage,p11,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009000271884294416,0.058637793456426376,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p110 4hr_battery_storage_2050,4hr_battery_storage,p110,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009525267326424298,118.20779865553607,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p111 4hr_battery_storage_2050,4hr_battery_storage,p111,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009406604899632248,1320.3373197643648,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p112 4hr_battery_storage_2050,4hr_battery_storage,p112,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.0091495364957987,16.415918094131147,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p113 4hr_battery_storage_2050,4hr_battery_storage,p113,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010061634373903129,277.09231789780273,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p114 4hr_battery_storage_2050,4hr_battery_storage,p114,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009673889699348723,3.2052440122746826,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p115 4hr_battery_storage_2050,4hr_battery_storage,p115,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009437862798145274,320.6526393377602,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p116 4hr_battery_storage_2050,4hr_battery_storage,p116,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.01087333299797275,878.4813081339611,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p117 4hr_battery_storage_2050,4hr_battery_storage,p117,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009647556254108028,687.0658206464914,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p118 4hr_battery_storage_2050,4hr_battery_storage,p118,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009255405160798197,0.8479333568903507,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p119 4hr_battery_storage_2050,4hr_battery_storage,p119,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.01004635664205526,64.26487706916355,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
