StorageUnit,carrier,bus,p_nom,p_nom_max,capital_cost,max_hours,efficiency_store,efficiency_dispatch,cyclic_state_of_charge,control,p_min_pu,p_max_pu,p_nom_extendable,build_year,lifetime,marginal_cost,p_nom_opt,type,p_nom_mod,p_nom_min,p_set,q_set,sign,spill_cost,marginal_cost_quadratic,marginal_cost_storage,state_of_charge_initial,state_of_charge_initial_per_period,state_of_charge_set,cyclic_state_of_charge_per_period,standing_loss,inflow
p111 battery,battery,p111,12.0,12.0,22481.0,1.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.00968635603230174,12.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p112 battery,battery,p112,0.8,0.8,22481.0,4.25,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010458099414768083,0.8,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p113 battery,battery,p113,10.0,10.0,22481.0,0.41,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009877144489359248,10.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p114 battery,battery,p114,10.0,10.0,22481.0,0.38,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009119355793219137,10.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p116 battery,battery,p116,47.5,47.5,22481.0,0.6,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009796088510660862,47.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p12 battery,battery,p12,60.0,60.0,22481.0,2.75,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010475990811464072,60.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p121 battery,battery,p121,6.0,6.0,22481.0,1.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009364983460907,6.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p122 battery,battery,p122,54.6,54.6,22481.0,0.8919413919413919,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009350903512294985,54.6,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p123 battery,battery,p123,2.7,2.7,22480.999999999996,2.481481481481481,0.9219544457292888,0.9219544457292888,True,,-0.9999999999999999,0.9999999999999999,False,0,inf,0.010063102747683676,2.7,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p126 battery,battery,p126,109.2,109.2,22480.999999999996,0.9899267399267399,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010063655174193732,109.2,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p127 battery,battery,p127,249.5,249.5,22480.999999999996,2.591983967935872,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010268801917102643,249.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p128 battery,battery,p128,10.0,10.0,22481.0,8.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.01069886358815558,10.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p129 battery,battery,p129,20.9,20.9,22481.0,2.550239234449761,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.01044891064972127,20.9,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p13 battery,battery,p13,1494.0,1494.0,22481.0,2.678045515394913,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010222047021355166,1494.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p130 battery,battery,p130,14.0,14.0,22481.0,1.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010444886765140443,14.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p131 battery,battery,p131,295.9,295.9,22481.0,2.4741466711726936,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009645917827706357,295.9,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p132 battery,battery,p132,21.6,21.6,22480.999999999993,2.606481481481481,0.9219544457292888,0.9219544457292888,True,,-0.9999999999999998,0.9999999999999998,False,0,inf,0.009723577311244628,21.6,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p133 battery,battery,p133,3.0,3.0,22481.0,3.3333333333333335,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009456526461757911,3.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p134 battery,battery,p134,237.3,237.3,22481.0,1.9178255372945638,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009587428092777659,237.3,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p15 battery,battery,p15,315.0,315.0,22481.0,4.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010261952247708976,315.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p16 battery,battery,p16,162.0,162.0,22481.0,2.9876543209876543,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.00918420987989015,162.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p2 battery,battery,p2,1.0,1.0,22481.0,4.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009867402345359056,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p25 battery,battery,p25,525.0,525.0,22481.0,4.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009861725526659287,525.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p27 battery,battery,p27,30.0,30.0,22481.0,4.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009987370195300613,30.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p28 battery,battery,p28,3573.8,3573.8,22481.0,3.6004532990094575,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009851660580591656,3573.8,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p30 battery,battery,p30,50.0,50.0,22481.0,1.45,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.00962452244594493,50.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p31 battery,battery,p31,739.0,739.0,22481.0,4.4913396481732075,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009852702613925617,739.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p33 battery,battery,p33,112.60000000000001,112.60000000000001,22481.0,3.453818827708703,0.9219544457292888,0.9219544457292888,True,,-0.9999999999999999,0.9999999999999999,False,0,inf,0.010786778326234269,112.60000000000001,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p34 battery,battery,p34,229.2,229.2,22481.0,3.9637870855148343,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010888320036407759,229.2,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p38 battery,battery,p38,0.8,0.8,22481.0,1.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010003673351768673,0.8,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p40 battery,battery,p40,3.6,3.6,22481.0,1.4166666666666665,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010247905903584223,3.6,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p41 battery,battery,p41,2.4,2.4,22481.0,3.5,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009231236790158592,2.4,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p43 battery,battery,p43,16.0,16.0,22481.0,2.0625,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009634570963640642,16.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p44 battery,battery,p44,5.0,5.0,22481.0,6.12,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009829652423907263,5.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p48 battery,battery,p48,200.0,200.0,22481.0,1.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010732618315766732,200.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p5 battery,battery,p5,542.5,542.5,22481.0,3.823963133640553,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009500910730793014,542.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p50 battery,battery,p50,10.0,10.0,22481.0,2.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009966068528525409,10.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p56 battery,battery,p56,12.0,12.0,22481.0,2.183333333333333,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.01097111957122141,12.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p6 battery,battery,p6,2.0,2.0,22481.0,4.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010038970238519618,2.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p60 battery,battery,p60,1141.3,1141.3,22481.000000000004,1.557784982038027,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010225789051525935,1141.3,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p61 battery,battery,p61,1184.1,1184.1,22481.000000000004,1.5488556709737353,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009241257331980647,1184.1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p62 battery,battery,p62,770.5,770.5,22481.0,1.7756002595717066,0.9219544457292888,0.9219544457292888,True,,-0.9999999999999999,0.9999999999999999,False,0,inf,0.010652681601013667,770.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p63 battery,battery,p63,2745.6,2745.6,22481.0,1.507502913752914,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010206120256821855,2745.6,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p64 battery,battery,p64,995.6999999999999,995.6999999999999,22481.0,1.6741990559405446,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.01009013601293293,995.6999999999999,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p65 battery,battery,p65,1435.5,1435.5,22481.0,1.4213862765586904,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009685527667548616,1435.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p67 battery,battery,p67,2059.5000000000005,2059.5000000000005,22480.999999999996,1.47414420975965,0.9219544457292888,0.9219544457292888,True,,-0.9999999999999998,0.9999999999999998,False,0,inf,0.009608241578054368,2059.5000000000005,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p69 battery,battery,p69,2.5,2.5,22481.0,1.16,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009834044422049404,2.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p70 battery,battery,p70,6.4,6.4,22481.0,2.28125,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010362601531585594,6.4,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p76 battery,battery,p76,5.0,5.0,22481.0,2.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.01075091368359035,5.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p77 battery,battery,p77,3.6,3.6,22481.0,0.8333333333333333,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010020844674956023,3.6,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p78 battery,battery,p78,0.3,0.3,22481.0,1.3333333333333335,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010338627565924545,0.3,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p80 battery,battery,p80,76.0,76.0,22481.0,0.3894736842105263,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010171873105124426,76.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p83 battery,battery,p83,0.3,0.3,22481.0,1.6666666666666667,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.0102498070041912,0.3,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p85 battery,battery,p85,16.2,16.2,22481.000000000004,2.8888888888888893,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.01034937810197565,16.2,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p87 battery,battery,p87,1.5,1.5,22481.0,1.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010684684875240515,1.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p88 battery,battery,p88,100.0,100.0,22481.0,4.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009166389976664878,100.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p89 battery,battery,p89,1.0,1.0,22481.0,2.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010527365682886676,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p9 battery,battery,p9,3282.3,3282.3,22480.999999999996,3.715778569905249,0.9219544457292888,0.9219544457292888,True,,-0.9999999999999999,0.9999999999999999,False,0,inf,0.009487332749073749,3282.3,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p92 battery,battery,p92,20.0,20.0,22481.0,2.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009388445921157541,20.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p94 battery,battery,p94,146.2,146.2,22481.0,2.902872777017784,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010144913914982946,146.2,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p96 battery,battery,p96,337.8,337.8,22481.0,3.7809354647720546,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009191425033224775,337.8,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p97 battery,battery,p97,29.5,29.5,22481.0,1.5322033898305085,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.01077065365255028,29.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p98 battery,battery,p98,109.30000000000001,109.30000000000001,22481.0,1.860018298261665,0.9219544457292888,0.9219544457292888,True,,-0.9999999999999999,0.9999999999999999,False,0,inf,0.010254497944102537,109.30000000000001,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p99 battery,battery,p99,70.5,70.5,22481.0,2.164539007092199,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.01044683271637991,70.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p1 4hr_battery_storage_2050,4hr_battery_storage,p1,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009032258413390034,0.014937249375624514,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p10 4hr_battery_storage_2050,4hr_battery_storage,p10,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010188863758890086,0.013928896036051765,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p100 4hr_battery_storage_2050,4hr_battery_storage,p100,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010113570384788578,220.25805351541766,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p101 4hr_battery_storage_2050,4hr_battery_storage,p101,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009317919288289445,3112.4818569411377,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p102 4hr_battery_storage_2050,4hr_battery_storage,p102,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009306141030249546,7432.315577456241,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p103 4hr_battery_storage_2050,4hr_battery_storage,p103,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010391059057541821,6703.74751665663,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p104 4hr_battery_storage_2050,4hr_battery_storage,p104,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009637532852763753,19.657137001994943,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p105 4hr_battery_storage_2050,4hr_battery_storage,p105,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.01038394059106364,4942.54305433751,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p106 4hr_battery_storage_2050,4hr_battery_storage,p106,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010108766499435545,615.0060969955841,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p107 4hr_battery_storage_2050,4hr_battery_storage,p107,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009777901148246289,1840.600458485236,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p108 4hr_battery_storage_2050,4hr_battery_storage,p108,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010850264979227973,713.1477557226266,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p109 4hr_battery_storage_2050,4hr_battery_storage,p109,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010683339993825433,3939.004560906263,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p11 4hr_battery_storage_2050,4hr_battery_storage,p11,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009714795133366353,0.014311376412428472,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p110 4hr_battery_storage_2050,4hr_battery_storage,p110,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009087182927598081,181.13525305981375,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p111 4hr_battery_storage_2050,4hr_battery_storage,p111,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009609536146822195,2623.309310483844,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p112 4hr_battery_storage_2050,4hr_battery_storage,p112,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009796371363835963,1593.4400062993998,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p113 4hr_battery_storage_2050,4hr_battery_storage,p113,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010409917660902724,499.64691897372677,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p114 4hr_battery_storage_2050,4hr_battery_storage,p114,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010990716964068035,0.5504514746879426,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p115 4hr_battery_storage_2050,4hr_battery_storage,p115,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.00971182973143492,0.7226410747817544,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p116 4hr_battery_storage_2050,4hr_battery_storage,p116,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010525095627570868,1629.770187255209,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p117 4hr_battery_storage_2050,4hr_battery_storage,p117,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010186353833124443,482.38761128926853,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p118 4hr_battery_storage_2050,4hr_battery_storage,p118,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010383403597400354,557.2369447515489,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p119 4hr_battery_storage_2050,4hr_battery_storage,p119,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009302254904696161,69.39238477149816,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
