StorageUnit,carrier,bus,p_nom,p_nom_max,capital_cost,max_hours,efficiency_store,efficiency_dispatch,cyclic_state_of_charge,control,p_min_pu,p_max_pu,p_nom_extendable,build_year,lifetime,marginal_cost,p_nom_opt,type,p_nom_mod,p_nom_min,p_set,q_set,sign,spill_cost,marginal_cost_quadratic,marginal_cost_storage,state_of_charge_initial,state_of_charge_initial_per_period,state_of_charge_set,cyclic_state_of_charge_per_period,standing_loss,inflow
p114 battery,battery,p114,10.0,10.0,22481.0,0.38,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009501221580232191,10.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p116 battery,battery,p116,47.5,47.5,22481.0,0.6,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.01098360927137007,47.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p12 battery,battery,p12,60.0,60.0,22481.0,2.75,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010737067715051112,60.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p121 battery,battery,p121,6.0,6.0,22481.0,1.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009329996010841968,6.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p122 battery,battery,p122,54.6,54.6,22481.0,0.8919413919413919,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009370643822517497,54.6,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p123 battery,battery,p123,2.7,2.7,22480.999999999996,2.481481481481481,0.9219544457292888,0.9219544457292888,True,,-0.9999999999999999,0.9999999999999999,False,0,inf,0.010360372282934632,2.7,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p126 battery,battery,p126,109.2,109.2,22480.999999999996,0.9899267399267399,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.00915656049118854,109.2,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p127 battery,battery,p127,249.5,249.5,22480.999999999996,2.591983967935872,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010169049724787205,249.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p128 battery,battery,p128,10.0,10.0,22481.0,8.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009133205849298097,10.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p129 battery,battery,p129,20.9,20.9,22481.0,2.550239234449761,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.00944259521253774,20.9,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p13 battery,battery,p13,1494.0,1494.0,22481.0,2.678045515394913,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010896879906651105,1494.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p130 battery,battery,p130,14.0,14.0,22481.0,1.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009997143274698729,14.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p131 battery,battery,p131,295.9,295.9,22481.0,2.4741466711726936,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010147425939027798,295.9,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p132 battery,battery,p132,21.6,21.6,22480.999999999993,2.606481481481481,0.9219544457292888,0.9219544457292888,True,,-0.9999999999999998,0.9999999999999998,False,0,inf,0.009539366555720536,21.6,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p133 battery,battery,p133,3.0,3.0,22481.0,3.3333333333333335,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.00988012329032182,3.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p134 battery,battery,p134,237.3,237.3,22481.0,1.9178255372945638,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.00926600481214515,237.3,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p15 battery,battery,p15,315.0,315.0,22481.0,4.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010033232620606167,315.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p16 battery,battery,p16,162.0,162.0,22481.0,2.9876543209876543,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.00910791158559981,162.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p2 battery,battery,p2,1.0,1.0,22481.0,4.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.00909649873712734,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p25 battery,battery,p25,525.0,525.0,22481.0,4.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010359295479213895,525.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p27 battery,battery,p27,30.0,30.0,22481.0,4.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009109963220954382,30.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p28 battery,battery,p28,3573.8,3573.8,22481.0,3.6004532990094575,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010042567691238222,3573.8,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p30 battery,battery,p30,50.0,50.0,22481.0,1.45,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009532052988314409,50.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p31 battery,battery,p31,739.0,739.0,22481.0,4.4913396481732075,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009375387886014133,739.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p33 battery,battery,p33,112.60000000000001,112.60000000000001,22481.0,3.453818827708703,0.9219544457292888,0.9219544457292888,True,,-0.9999999999999999,0.9999999999999999,False,0,inf,0.010146637780109295,112.60000000000001,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p34 battery,battery,p34,229.2,229.2,22481.0,3.9637870855148343,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.00959292659469945,229.2,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p38 battery,battery,p38,0.8,0.8,22481.0,1.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.00991276474945401,0.8,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p40 battery,battery,p40,3.6,3.6,22481.0,1.4166666666666665,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009277947677428988,3.6,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p41 battery,battery,p41,2.4,2.4,22481.0,3.5,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009252971376906446,2.4,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p43 battery,battery,p43,16.0,16.0,22481.0,2.0625,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009213057869709973,16.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p44 battery,battery,p44,5.0,5.0,22481.0,6.12,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009143120224867666,5.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p48 battery,battery,p48,200.0,200.0,22481.0,1.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.01010742743740153,200.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p5 battery,battery,p5,542.5,542.5,22481.0,3.823963133640553,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010512010982975158,542.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p50 battery,battery,p50,10.0,10.0,22481.0,2.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010584733744397713,10.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p56 battery,battery,p56,12.0,12.0,22481.0,2.183333333333333,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.0109156896162788,12.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p6 battery,battery,p6,2.0,2.0,22481.0,4.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009336784720381752,2.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p60 battery,battery,p60,1141.3,1141.3,22481.000000000004,1.557784982038027,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009271237907777683,1141.3,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p61 battery,battery,p61,1184.1,1184.1,22481.000000000004,1.5488556709737353,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009939909558620378,1184.1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p62 battery,battery,p62,770.5,770.5,22481.0,1.7756002595717066,0.9219544457292888,0.9219544457292888,True,,-0.9999999999999999,0.9999999999999999,False,0,inf,0.0107220150513443,770.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p63 battery,battery,p63,2745.6,2745.6,22481.0,1.507502913752914,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010534138547852621,2745.6,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p64 battery,battery,p64,995.6999999999999,995.6999999999999,22481.0,1.6741990559405446,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010116356216437665,995.6999999999999,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p65 battery,battery,p65,1435.5,1435.5,22481.0,1.4213862765586904,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009313566531215473,1435.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p67 battery,battery,p67,2059.5000000000005,2059.5000000000005,22480.999999999996,1.47414420975965,0.9219544457292888,0.9219544457292888,True,,-0.9999999999999998,0.9999999999999998,False,0,inf,0.009782525138211444,2059.5000000000005,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p69 battery,battery,p69,2.5,2.5,22481.0,1.16,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.0104386915533095,2.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p70 battery,battery,p70,6.4,6.4,22481.0,2.28125,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009746825369884724,6.4,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p76 battery,battery,p76,5.0,5.0,22481.0,2.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009078238700553324,5.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p77 battery,battery,p77,3.6,3.6,22481.0,0.8333333333333333,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010167767922146402,3.6,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p78 battery,battery,p78,0.3,0.3,22481.0,1.3333333333333335,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010440269159385899,0.3,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p80 battery,battery,p80,76.0,76.0,22481.0,0.3894736842105263,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010429542983284914,76.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p83 battery,battery,p83,0.3,0.3,22481.0,1.6666666666666667,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009329731677069457,0.3,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p85 battery,battery,p85,16.2,16.2,22481.000000000004,2.8888888888888893,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009671983178807868,16.2,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p87 battery,battery,p87,1.5,1.5,22481.0,1.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.00981834458459384,1.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p88 battery,battery,p88,100.0,100.0,22481.0,4.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009840962825454252,100.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p89 battery,battery,p89,1.0,1.0,22481.0,2.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009228316979009355,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p9 battery,battery,p9,3282.3,3282.3,22480.999999999996,3.715778569905249,0.9219544457292888,0.9219544457292888,True,,-0.9999999999999999,0.9999999999999999,False,0,inf,0.00977106306140271,3282.3,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p92 battery,battery,p92,20.0,20.0,22481.0,2.0,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010013264373087659,20.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p94 battery,battery,p94,146.2,146.2,22481.0,2.902872777017784,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010421121344232743,146.2,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p96 battery,battery,p96,337.8,337.8,22481.0,3.7809354647720546,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.0101388953776882,337.8,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p97 battery,battery,p97,29.5,29.5,22481.0,1.5322033898305085,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.009809861120797798,29.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p98 battery,battery,p98,109.30000000000001,109.30000000000001,22481.0,1.860018298261665,0.9219544457292888,0.9219544457292888,True,,-0.9999999999999999,0.9999999999999999,False,0,inf,0.010855194725509068,109.30000000000001,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p99 battery,battery,p99,70.5,70.5,22481.0,2.164539007092199,0.9219544457292888,0.9219544457292888,True,,-1.0,1.0,False,0,inf,0.010196167133263476,70.5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p1 4hr_battery_storage_2050,4hr_battery_storage,p1,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010949581767410826,6812.839644359967,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p10 4hr_battery_storage_2050,4hr_battery_storage,p10,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.01073475271270028,16680.7842175797,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p100 4hr_battery_storage_2050,4hr_battery_storage,p100,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010347252203250229,0.032873980636052076,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p101 4hr_battery_storage_2050,4hr_battery_storage,p101,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010798626990849412,0.008681313797435917,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p102 4hr_battery_storage_2050,4hr_battery_storage,p102,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010982479356236653,0.008720495786306709,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p103 4hr_battery_storage_2050,4hr_battery_storage,p103,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009441754533928289,0.02621200693312289,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p104 4hr_battery_storage_2050,4hr_battery_storage,p104,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010382113039807609,0.02764037392181144,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p105 4hr_battery_storage_2050,4hr_battery_storage,p105,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010837558555718258,0.026814702150900958,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p106 4hr_battery_storage_2050,4hr_battery_storage,p106,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009034800320032932,0.027667926491435804,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p107 4hr_battery_storage_2050,4hr_battery_storage,p107,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010598977993065169,0.027327654523219357,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p108 4hr_battery_storage_2050,4hr_battery_storage,p108,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009178805899782016,0.02537006708158232,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p109 4hr_battery_storage_2050,4hr_battery_storage,p109,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010833108594890428,0.02728347555654066,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p11 4hr_battery_storage_2050,4hr_battery_storage,p11,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010224026746808307,2247.717719897658,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p110 4hr_battery_storage_2050,4hr_battery_storage,p110,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009324138877133157,0.03537127777441487,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p111 4hr_battery_storage_2050,4hr_battery_storage,p111,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.009078820335142106,0.03119658246245658,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p112 4hr_battery_storage_2050,4hr_battery_storage,p112,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010655642967552443,0.030714833291587522,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p113 4hr_battery_storage_2050,4hr_battery_storage,p113,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.00927898388188958,0.028554164333378085,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p114 4hr_battery_storage_2050,4hr_battery_storage,p114,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010879082747693645,0.027708340410937587,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p115 4hr_battery_storage_2050,4hr_battery_storage,p115,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.0091817305134005,0.031212281973552282,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p116 4hr_battery_storage_2050,4hr_battery_storage,p116,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010675956967586464,0.032687834597986826,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p117 4hr_battery_storage_2050,4hr_battery_storage,p117,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.00984706508646102,0.03287413114592602,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p118 4hr_battery_storage_2050,4hr_battery_storage,p118,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010745470694780228,0.03179877080400001,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
p119 4hr_battery_storage_2050,4hr_battery_storage,p119,0.0,inf,77451.10346,4.0,0.9219544457292888,0.9219544457292888,False,PQ,-1.0,1.0,True,2050,20.0,0.010537148483564865,0.04147116867234302,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,,True,0.0,0.0
